rainfall_mm_24h,soil_moisture_pct,slope_deg,temperature_c,landslide_occurred
146.2,43.3,45.4,11.1,1
92.1,38.9,3.5,14.0,0
31.1,31.8,37.4,5.9,0
118.0,47.3,4.0,23.6,0
53.5,39.4,8.7,22.8,0
85.0,40.7,24.6,20.5,0
126.3,50.2,58.0,19.3,1
18.0,53.5,33.7,28.1,0
12.4,16.8,20.1,21.8,0
49.1,52.0,25.9,16.7,1
259.2,100.0,35.0,20.9,1
299.9,100.0,37.9,32.3,1
97.1,21.2,17.5,23.7,0
149.1,57.6,13.4,17.7,0
71.5,31.7,30.7,19.7,0
79.4,40.1,39.4,22.8,0
62.1,22.8,49.4,17.5,1
161.9,69.6,36.4,16.9,1
211.1,84.6,42.2,19.9,1
77.9,53.5,30.1,29.1,0
79.1,35.2,34.9,24.7,1
64.7,23.5,38.9,17.5,0
214.7,77.9,15.7,25.2,0
136.2,75.1,56.2,20.1,1
30.4,28.4,22.0,22.1,1
253.9,88.9,37.1,21.5,1
4.5,18.3,34.5,7.3,0
200.3,64.0,51.5,1.7,1
152.9,66.1,8.6,21.4,1
78.1,38.3,53.3,14.9,1
76.6,44.0,9.9,10.2,0
67.4,42.9,10.4,15.1,0
31.8,32.1,52.0,25.5,0
240.5,86.8,16.9,22.1,1
74.8,28.5,37.5,24.6,1
31.2,16.8,28.9,22.7,0
230.7,77.2,56.2,14.5,1
105.3,46.1,47.4,24.7,0
110.0,41.2,21.4,23.5,0
266.4,89.5,49.2,19.3,1
121.3,61.2,15.1,20.4,0
43.9,45.2,37.7,24.8,0
121.2,67.2,45.6,15.5,1
34.6,12.9,42.8,26.5,0
51.5,18.9,40.1,23.4,0
94.7,40.2,50.1,20.0,0
147.5,57.8,34.3,29.2,1
46.2,28.7,55.8,12.2,0
65.8,29.8,10.4,17.2,0
65.3,32.7,22.6,15.9,0
165.8,67.2,47.4,22.1,1
76.6,23.2,19.9,27.1,0
251.7,100.0,27.7,14.1,1
51.5,33.1,46.8,39.8,1
48.0,44.6,33.2,16.0,1
197.8,62.5,12.9,22.2,1
114.1,55.4,12.1,20.0,0
192.8,69.4,19.5,20.3,0
23.5,36.2,19.6,15.2,1
75.1,36.4,9.9,26.4,0
94.6,62.3,50.4,14.9,1
89.7,24.5,18.4,9.4,0
66.7,48.1,48.5,13.3,1
88.3,43.5,58.5,28.7,1
91.9,30.8,21.3,27.5,0
46.8,55.1,58.3,8.0,1
161.1,82.5,13.1,24.9,0
232.6,53.3,39.6,8.1,1
128.7,54.3,59.5,19.8,1
102.8,54.2,48.9,12.8,0
71.4,43.2,15.3,25.3,0
94.1,61.7,16.9,23.3,0
101.3,61.0,17.2,25.9,1
31.9,31.2,56.7,18.2,1
155.6,86.2,16.2,18.9,1
54.5,44.9,31.6,11.0,0
205.0,67.0,22.3,13.8,0
86.1,34.9,23.0,25.7,0
157.5,74.3,25.7,22.2,1
127.3,42.3,22.0,20.6,1
23.8,21.0,36.8,27.6,0
192.7,65.3,26.7,12.2,1
40.2,34.3,27.6,24.3,1
51.4,30.5,31.3,12.9,0
55.3,18.0,22.7,28.9,0
15.7,37.9,45.8,23.3,0
89.2,37.4,31.2,25.8,0
164.4,85.3,31.5,15.8,0
201.6,74.1,14.2,33.1,1
66.7,51.9,3.8,32.0,0
76.0,46.6,48.9,22.6,1
133.6,69.2,51.6,27.1,1
68.2,43.9,16.0,18.2,0
174.7,66.5,22.9,12.4,1
73.2,51.4,22.8,24.8,0
35.4,58.7,41.7,14.5,1
90.9,39.5,12.9,27.9,0
19.2,34.3,58.8,26.3,0
90.0,42.4,5.6,21.4,0
103.1,51.9,58.5,21.1,1
40.3,30.6,6.0,25.9,0
100.2,19.2,20.4,21.6,0
61.8,33.0,16.5,17.6,0
38.9,41.7,17.1,10.9,0
16.5,14.9,59.7,25.8,0
21.5,36.4,28.6,22.2,0
219.3,77.0,8.9,36.5,1
59.8,32.6,59.0,19.4,0
101.3,56.2,16.1,21.8,0
66.3,44.7,6.2,22.0,0
222.9,80.8,3.4,23.9,1
39.0,41.9,28.9,14.2,0
81.2,42.7,55.3,19.5,0
51.2,13.1,3.0,25.0,0
156.3,54.5,44.1,18.0,0
100.5,23.5,17.1,24.7,0
78.9,47.6,14.7,20.6,0
24.6,36.9,42.8,22.4,0
290.8,100.0,45.4,26.9,1
67.8,42.8,34.4,18.6,0
33.4,40.0,13.7,11.3,0
16.5,5.2,2.4,18.4,0
20.8,23.9,44.8,15.0,0
78.3,22.6,36.8,7.2,0
158.0,55.2,26.5,19.4,1
95.6,63.3,14.4,21.2,0
17.6,37.5,46.2,26.1,0
78.2,47.5,6.1,13.2,0
191.6,65.7,39.3,20.5,1
58.1,22.6,41.9,26.8,0
95.9,46.2,14.9,16.6,1
60.2,48.4,30.0,23.2,1
111.8,52.9,32.2,29.6,0
38.5,10.6,36.3,8.8,0
0.8,21.5,54.3,21.6,0
26.0,5.0,33.7,27.0,0
52.2,42.7,5.9,17.9,1
72.2,29.7,22.0,28.3,0
54.0,18.8,38.4,23.8,0
53.1,43.1,21.3,30.6,0
158.9,66.4,46.5,23.5,1
30.3,30.4,13.0,31.1,0
78.6,65.9,10.3,21.8,0
18.9,32.3,15.4,11.8,0
128.7,44.4,52.8,16.2,0
93.8,49.7,41.5,26.1,1
287.0,88.3,32.2,26.0,1
29.2,42.5,19.4,18.1,0
230.2,80.9,55.3,30.8,1
33.1,32.8,53.5,17.9,0
57.7,17.1,25.2,22.8,0
22.3,26.3,45.7,22.6,0
284.5,90.5,55.0,12.0,1
104.6,33.9,20.2,19.3,1
105.4,43.7,21.1,34.3,0
36.0,34.2,33.7,14.5,0
5.3,21.3,25.7,23.8,0
55.8,17.0,46.2,13.1,0
47.3,28.6,33.1,14.4,0
11.1,17.2,14.3,11.5,0
58.9,37.0,22.7,25.6,0
78.7,40.7,40.9,14.8,0
109.9,42.5,5.1,27.6,0
6.5,16.2,21.8,16.8,0
23.8,26.7,2.9,20.8,0
37.2,40.8,49.6,22.5,0
163.8,64.3,8.8,10.3,0
161.7,77.5,6.5,21.2,0
100.4,58.7,47.6,22.1,1
58.0,52.5,7.2,26.8,0
170.9,79.2,41.7,14.2,1
91.5,61.6,24.0,15.1,0
164.4,47.3,49.7,24.0,1
103.9,53.7,12.6,28.5,0
13.2,37.9,6.9,16.4,0
5.2,38.1,15.2,12.6,0
53.2,24.1,56.1,18.1,0
140.1,62.9,50.1,13.9,1
46.8,32.6,18.6,22.4,0
194.0,90.7,14.0,13.5,1
131.2,36.2,11.1,25.8,0
182.4,56.4,14.8,21.3,1
54.5,11.9,13.9,26.0,1
31.3,29.6,53.5,5.5,1
27.0,53.9,3.2,9.5,0
111.2,47.3,53.0,27.8,0
14.6,24.9,4.4,15.7,0
15.7,30.5,50.0,11.2,1
44.4,29.7,26.7,18.8,0
88.9,46.6,6.5,21.5,0
37.7,34.1,48.3,19.1,0
161.9,50.3,16.9,22.8,0
184.2,64.9,52.9,22.0,1
2.4,29.5,45.6,21.7,0
105.4,57.5,58.9,28.1,1
47.0,47.3,50.2,19.9,0
144.6,60.2,16.0,19.7,0
108.0,51.3,25.7,24.8,0
85.7,50.4,42.4,23.3,1
67.7,29.8,20.3,14.6,0
15.8,16.3,33.7,19.4,0
314.9,97.2,15.8,22.6,1
23.5,10.6,40.5,16.5,0
231.9,82.9,21.8,16.8,1
123.6,63.5,5.2,11.7,0
49.1,23.7,58.1,2.7,0
42.9,35.9,50.9,17.8,1
15.0,16.2,19.6,20.8,0
77.3,27.1,9.5,13.4,0
14.3,48.2,44.6,28.3,0
168.4,50.1,14.8,13.7,1
92.4,27.7,37.1,25.5,1
73.3,40.9,47.2,22.5,0
81.0,43.5,17.8,33.1,0
95.2,51.8,18.5,23.2,0
56.8,58.2,5.6,11.3,0
63.4,26.5,20.6,26.3,0
248.8,75.3,36.7,30.2,1
156.9,78.5,11.0,9.4,0
119.8,61.2,57.3,23.8,1
49.1,41.9,43.9,25.2,0
8.9,15.1,13.8,18.7,0
109.9,61.0,32.8,5.5,0
80.8,49.8,24.7,18.2,1
62.2,37.8,24.2,16.5,0
70.6,30.6,34.5,29.2,1
24.9,27.5,8.3,19.5,0
32.8,48.0,14.5,17.5,0
157.1,46.2,10.7,16.5,1
6.0,11.9,12.1,22.0,0
141.7,47.9,40.0,20.3,1
200.0,65.1,59.8,15.3,1
108.2,46.9,39.8,21.6,0
104.3,57.6,59.1,16.7,0
32.5,33.7,35.5,4.4,1
37.3,30.1,18.4,24.0,0
52.7,36.5,52.6,23.4,0
19.9,32.5,5.9,21.2,0
34.8,8.5,7.9,17.3,0
80.5,53.0,57.0,19.6,1
50.0,22.6,39.7,24.9,0
86.1,36.2,55.9,16.2,1
156.7,63.3,9.7,25.2,1
85.6,40.5,46.6,11.2,1
105.2,52.1,15.6,21.0,0
14.0,25.2,21.9,20.2,0
154.8,55.2,54.1,26.0,1
13.6,41.7,25.9,14.5,0
47.0,40.2,40.9,15.1,0
26.2,30.2,53.5,11.6,1
9.0,30.6,52.5,16.6,0
82.2,32.1,2.5,21.5,0
112.0,74.1,11.2,9.2,0
203.5,57.8,55.3,17.3,1
91.5,44.2,34.6,23.7,0
34.6,25.2,29.9,19.4,1
48.9,28.3,5.8,20.5,0
10.9,17.3,3.5,11.0,0
53.5,24.1,57.3,19.4,1
72.5,52.4,29.5,20.2,0
108.5,32.7,47.6,19.0,1
130.7,64.5,14.8,20.9,1
105.9,54.3,15.8,18.1,1
31.2,23.2,34.5,17.3,0
23.1,32.2,52.8,13.8,1
124.0,49.1,18.7,25.8,0
8.5,8.9,21.1,12.6,0
272.1,74.9,33.9,20.9,1
37.7,37.3,4.3,30.9,0
170.0,69.7,24.0,26.6,1
44.2,34.0,34.3,23.1,0
114.0,43.8,2.3,21.5,0
24.0,23.7,39.0,19.2,0
76.0,35.1,5.0,14.6,0
11.8,5.0,43.8,18.5,0
95.2,44.5,48.5,23.4,0
23.6,32.2,50.7,22.3,0
27.5,27.7,41.1,24.7,0
51.2,54.0,34.6,27.3,1
60.5,23.1,19.8,19.0,0
108.6,39.2,26.6,21.2,1
100.7,46.8,7.0,8.6,1
82.3,43.5,43.0,33.5,1
141.4,32.5,3.4,17.5,0
98.6,51.9,26.0,23.9,1
104.0,49.0,31.4,17.5,1
27.3,5.0,39.7,17.4,0
149.2,55.9,21.9,18.6,0
136.4,44.4,27.7,12.5,0
85.5,35.9,36.1,5.1,0
132.8,37.2,55.5,27.0,1
71.4,42.8,41.0,23.3,1
210.6,93.8,16.8,14.5,1
79.5,43.1,51.1,22.7,0
69.5,11.5,5.2,24.9,0
99.2,48.2,17.8,15.8,1
241.0,77.9,8.3,22.5,1
45.5,18.2,27.9,26.0,0
94.3,47.8,38.9,11.4,0
48.5,42.7,32.8,23.2,0
69.4,29.3,49.1,22.2,0
34.4,8.9,34.9,31.3,0
102.0,21.4,15.5,23.3,0
74.4,30.6,33.1,17.5,1
130.8,50.8,44.7,18.2,0
157.3,53.1,31.2,32.1,0
174.3,55.4,27.6,17.9,1
50.1,39.3,32.7,23.5,0
99.3,50.4,33.8,18.6,0
182.2,67.9,20.0,26.5,1
34.2,38.3,51.5,26.8,0
80.8,32.3,14.0,19.9,0
36.4,16.0,3.9,17.6,0
238.8,73.4,45.0,17.4,1
180.7,58.1,50.9,9.6,1
112.2,23.4,39.3,20.6,1
110.9,41.2,29.2,20.5,1
39.6,43.2,58.6,15.1,0
195.7,78.5,23.5,9.0,1
58.2,40.9,25.5,21.2,0
43.2,32.4,36.3,22.0,0
163.4,78.2,27.0,22.4,1
53.7,20.7,34.2,14.1,0
44.8,19.6,58.1,22.4,0
136.3,67.6,15.8,18.9,1
25.2,26.6,10.6,25.2,0
113.2,40.3,26.6,14.2,0
81.5,47.0,31.2,26.9,0
128.3,46.8,43.4,29.1,1
104.3,36.0,57.4,20.7,1
342.7,95.3,41.9,22.4,1
87.5,45.7,59.3,24.7,1
53.6,35.9,16.3,13.8,0
74.7,56.9,14.1,17.1,0
103.5,42.4,19.8,21.1,0
229.9,73.8,47.7,32.2,1
118.6,66.9,12.8,12.8,0
37.7,41.3,13.4,29.8,0
400.0,100.0,25.9,18.8,1
152.8,39.5,20.4,19.8,1
35.8,19.2,39.5,27.3,0
27.5,14.2,53.6,32.1,0
22.7,26.1,10.0,22.5,0
71.7,31.8,33.7,27.0,0
74.1,57.8,7.1,14.5,0
42.4,11.7,14.8,16.8,0
19.4,10.9,19.9,11.9,0
28.1,30.0,35.6,16.9,0
120.3,56.3,34.2,23.4,1
59.1,5.0,39.3,21.3,1
31.2,7.0,49.5,30.4,0
81.3,37.2,12.9,32.3,0
93.5,59.6,45.1,19.2,0
101.3,68.0,40.7,15.9,0
78.9,34.8,6.6,27.0,0
69.8,35.4,22.0,27.6,0
172.9,53.2,3.6,22.6,1
29.2,34.9,7.2,24.2,0
62.7,54.0,18.5,23.3,0
10.4,37.7,16.1,14.1,0
56.1,33.7,54.2,12.7,1
85.8,31.4,53.8,19.7,1
135.3,53.9,35.5,18.8,1
10.8,39.3,44.6,21.7,0
83.8,36.2,60.0,19.2,1
253.1,61.5,25.8,9.8,1
106.9,42.4,32.3,7.3,1
24.2,22.7,39.8,24.4,0
56.2,12.2,55.4,16.0,0
109.5,50.2,48.2,18.6,0
44.1,37.1,5.7,16.7,0
91.3,65.2,43.4,14.5,0
87.4,25.9,16.6,14.4,0
70.9,46.5,16.8,26.1,0
21.7,37.0,33.7,18.6,0
40.1,36.3,42.4,23.8,0
270.3,75.5,11.2,24.6,0
53.2,20.5,20.2,21.9,0
58.7,35.8,43.5,24.8,0
58.5,35.7,10.8,20.1,0
133.0,46.5,51.3,28.2,0
61.1,50.8,28.5,24.9,0
72.2,33.2,36.0,25.7,0
83.9,18.2,6.7,14.4,1
143.6,53.2,57.4,21.6,1
72.4,43.9,54.6,9.0,0
78.7,43.8,13.0,28.4,0
46.0,35.5,40.5,16.3,0
92.9,61.2,48.0,17.1,0
113.4,35.0,9.1,11.8,1
119.1,44.7,35.5,19.8,1
242.9,99.3,51.3,18.4,1
37.6,5.8,31.4,30.9,0
74.8,38.1,55.6,25.2,0
61.5,50.1,4.8,16.9,0
214.1,88.1,55.3,10.0,1
122.4,58.5,58.7,6.3,1
15.6,32.1,11.0,13.8,0
42.7,18.2,27.0,12.0,0
55.6,50.4,38.0,22.1,0
18.2,10.1,53.8,19.1,0
79.2,26.1,11.3,20.1,0
47.8,36.6,21.4,14.3,1
250.0,76.6,48.3,20.9,1
92.4,45.6,25.8,11.5,0
53.8,38.6,37.1,19.5,0
31.1,49.1,34.5,25.0,0
69.9,42.7,58.4,17.8,1
201.7,63.0,10.2,22.7,1
62.0,43.6,57.0,8.1,1
70.4,27.6,34.7,7.7,0
157.6,70.4,54.4,22.0,1
90.4,43.4,8.8,26.3,0
131.1,57.6,39.2,18.6,1
97.2,22.9,50.7,32.9,0
93.3,16.3,47.6,11.3,1
14.7,5.6,2.6,15.9,0
27.1,47.7,28.2,20.8,0
83.3,27.1,8.7,22.8,0
33.8,37.2,10.9,16.5,0
69.9,29.8,43.0,13.6,0
24.8,23.3,57.5,23.7,0
158.5,59.1,38.8,20.8,0
37.6,49.1,7.9,17.9,0
31.0,34.8,16.2,23.0,0
19.5,29.5,24.0,19.2,0
118.1,65.1,9.3,19.2,0
69.9,29.9,51.2,18.9,1
154.5,71.4,13.3,15.1,0
46.3,42.4,9.5,14.5,0
26.4,37.3,44.1,16.8,0
67.4,35.0,9.4,20.2,0
176.1,58.8,25.8,8.8,0
14.3,13.1,31.9,25.7,0
88.9,32.5,6.7,20.1,0
95.7,32.9,34.2,13.6,0
196.1,73.4,29.8,29.7,1
35.1,26.0,40.8,20.3,0
13.2,28.5,14.7,12.0,0
50.3,38.4,22.7,29.4,0
129.8,39.7,40.3,28.1,1
73.4,25.3,4.1,14.5,0
103.2,43.1,8.7,18.1,0
28.1,17.7,18.4,17.3,0
59.1,24.2,8.2,8.7,0
75.5,59.2,4.3,21.9,0
16.7,5.8,59.3,25.1,0
75.2,63.1,28.4,23.9,0
54.7,37.1,33.0,20.2,0
388.7,100.0,16.8,25.7,1
71.1,48.2,2.4,13.2,1
203.4,78.3,45.5,30.9,1
102.7,65.6,44.0,15.4,0
64.5,23.1,58.4,16.0,1
183.2,63.9,3.2,16.5,1
24.2,15.8,9.9,16.1,0
49.4,12.0,43.3,18.8,1
135.3,45.9,21.1,18.6,1
6.1,44.0,5.7,20.8,0
69.3,35.2,19.5,15.1,0
68.8,61.0,7.1,21.0,0
86.7,66.7,50.6,13.5,0
59.6,70.8,52.9,24.4,0
131.4,75.7,38.9,24.3,0
36.8,57.5,24.4,20.0,0
144.6,60.0,46.6,16.1,1
27.3,29.6,38.6,21.9,0
91.9,46.5,47.9,14.7,0
168.5,62.1,31.6,20.2,0
33.9,30.3,57.6,19.1,0
41.8,39.5,18.8,35.8,1
148.1,51.4,37.0,12.6,1
82.2,24.0,48.9,4.0,0
13.4,27.7,53.8,16.2,0
84.7,32.9,56.9,9.7,1
116.0,41.9,24.9,15.6,0
152.4,56.4,42.6,12.2,0
90.3,38.1,18.8,14.6,0
105.2,59.6,39.7,13.6,0
217.2,72.3,12.7,25.8,0
138.1,68.4,26.4,19.7,0
57.8,36.9,55.4,26.5,0
64.1,35.0,49.0,20.2,0
163.8,62.8,30.8,25.6,0
88.9,26.7,10.5,18.2,0
79.3,43.9,25.1,29.6,1
56.4,44.3,10.0,22.8,1
159.5,71.8,6.0,15.3,0
35.7,12.7,54.6,23.7,1
49.5,14.1,30.5,20.2,0
159.1,53.3,7.2,18.8,0
157.8,76.1,43.6,20.6,1
307.6,99.5,6.3,24.5,1
69.5,28.1,25.0,7.3,0
57.1,16.8,15.4,17.9,0
61.9,27.3,11.5,24.1,0
15.3,14.8,32.9,21.5,0
7.6,33.1,43.7,13.2,0
90.1,54.7,30.3,5.8,1
53.6,20.8,49.6,30.2,0
38.0,38.6,55.2,18.9,0
78.4,47.4,48.8,29.1,0
91.7,28.8,57.5,24.8,0
65.8,35.4,55.9,15.2,1
67.1,40.9,50.3,5.0,1
53.0,35.2,19.0,17.2,0
122.3,30.1,12.1,19.8,0
46.6,33.2,44.2,22.7,1
31.1,35.4,51.0,13.3,0
51.2,51.8,49.7,21.1,1
87.0,33.7,39.3,21.1,1
127.6,45.4,50.1,25.9,1
246.2,79.0,43.0,18.2,1
78.7,43.2,40.6,22.7,1
205.2,72.5,4.7,21.7,1
43.3,38.1,28.7,25.3,0
36.9,15.7,4.0,15.1,0
101.7,50.2,7.4,1.6,0
112.9,39.3,33.4,18.6,1
84.9,39.5,4.8,18.6,0
394.4,100.0,55.0,13.1,1
45.4,14.6,28.1,11.0,1
179.3,61.5,42.6,16.6,1
37.8,14.1,10.6,19.3,0
119.4,51.7,51.2,20.6,0
76.2,51.6,29.7,6.3,0
89.3,44.4,34.4,9.5,0
102.5,44.2,39.6,26.8,0
78.3,55.5,33.3,18.9,0
66.9,40.7,34.7,20.0,0
11.7,32.8,45.2,12.0,0
142.0,64.1,48.8,20.0,0
22.9,5.0,19.8,17.7,0
54.1,32.6,55.5,16.3,0
94.2,30.6,22.5,11.2,0
27.3,16.9,17.8,14.8,0
66.9,54.4,20.1,31.8,0
130.9,48.2,22.8,17.9,1
53.1,56.0,20.4,24.7,0
67.8,20.0,50.9,18.8,0
32.8,15.2,34.5,18.1,0
58.4,43.7,58.1,16.2,1
23.5,21.8,6.9,28.1,0
86.1,45.2,37.6,22.2,1
18.3,23.2,7.6,15.3,0
44.0,29.3,28.6,17.6,0
76.7,35.5,24.2,26.5,0
63.4,38.0,41.5,3.0,1
98.1,52.2,45.2,21.9,0
67.9,56.4,15.8,23.2,0
11.7,20.5,13.2,15.5,0
26.9,22.0,26.3,20.9,0
73.9,32.2,16.0,23.0,0
155.6,76.5,41.2,12.6,0
136.9,62.5,32.0,25.1,1
387.6,94.1,50.0,21.8,1
48.3,8.8,58.9,19.1,0
127.8,42.0,23.9,20.6,0
121.5,53.1,54.9,24.2,1
210.4,72.2,47.1,33.9,1
173.2,69.5,10.6,23.7,0
90.9,40.6,50.5,24.9,0
113.4,65.1,29.9,21.2,0
98.3,53.8,43.1,31.4,0
71.7,38.9,42.8,11.2,1
107.6,60.6,53.4,9.6,1
84.1,21.2,46.1,20.9,0
81.4,39.3,49.8,24.0,1
217.0,75.9,20.6,4.6,1
92.2,50.3,58.4,20.0,1
78.7,19.1,40.4,18.9,0
64.9,33.1,46.9,24.5,0
60.5,39.9,51.8,22.6,1
26.1,32.3,9.2,9.2,0
71.8,52.2,21.5,13.5,0
161.1,69.4,50.5,15.2,1
47.1,31.1,55.5,24.4,0
